time (s),set_points (m),k_m (kg^1/2.s^-1/2),displacement (m),velocity (m.s^-1),d_current (A),q_current (A),force (N),total_power (W),p_loss (W),slot_temp (K),pole_temp (K)
0.2721207212127897,0.0006279051952931338,0.4313648632554398,0.0008288194502452876,-0.0006820474911765621,0.001982370997777376,0.001918479078567709,0.001591796531861513,1.6135260955298772e-05,1.3617129718525006e-05,298.1505155053792,298.1500000009121
0.2729901164882299,0.0006279051952931338,0.36030061668952507,0.000828228333088097,-0.0006799176092730098,0.0019802547513348492,0.0019128023267149705,0.001326924572567933,1.4993552639668994e-05,1.3563209259905492e-05,298.1505155053792,298.1500000009121
0.2738595117636701,0.0006279051952931338,0.3666075469860037,0.0008276387570540942,-0.0006781449711746196,0.0019452300849319138,0.001843935187880664,0.001314393365133801,1.3586403476775446e-05,1.2854284687918541e-05,298.1505155053792,298.1500000009121
0.27472890703911035,0.0006279051952931338,0.3345149891356013,0.0008270507074493171,-0.0006763892344358107,0.0019166522346856375,0.001870296604407782,0.001198292488897436,1.3610961105720033e-05,1.283200466675871e-05,298.1505136243951,298.1500000009364
0.27559830231455057,0.0006279051952931338,0.36640332255713126,0.0008264640481350981,-0.0006747900877676154,0.0019182908014365898,0.001885423115139576,0.001318283275342305,1.4040525637610308e-05,1.29448993575329e-05,298.1505136243951,298.1500000009364
0.2764676975899908,0.0006279051952931338,0.3744464688415219,0.0008258789198113725,-0.0006730291045454554,0.0019289492975941222,0.0018912600038370336,0.001353079494321043,1.4635626362188546e-05,1.3057713818338165e-05,298.1505136243951,298.1500000009364
0.277337092865431,0.0006279051952931338,0.37254284651998065,0.0008252953632798211,-0.0006712211902185218,0.0019311345546580395,0.0018909138429551542,0.001346857773343179,1.4338085605475246e-05,1.3070464356058122e-05,298.1505136243951,298.1500000009364
0.27820648814087123,0.0006279051952931338,0.3697640359427219,0.0008247133712449194,-0.000669421667384907,0.001923195554644063,0.001909506211080879,0.00134047199795705,1.4399610295945137e-05,1.3142141999227806e-05,298.1505136243951,298.1500000009364
0.27907588341631145,0.0006279051952931338,0.38168833042956934,0.000824132936218774,-0.0006676307573116008,0.001963962999478741,0.0019180879351938527,0.001401605245035989,1.4075670929284593e-05,1.3484463237468179e-05,298.1505117620954,298.1500000009613
0.2799452786917517,0.0006279051952931338,0.3607227000728909,0.0008235541298855884,-0.0006657573942905887,0.0020186962208595645,0.0019270329085609378,0.00134661416762354,1.6384071571428835e-05,1.3936040908276875e-05,298.1505117620954,298.1500000009613
