% Column 0: Length, m
% Column 1: |B|, Tesla
5.02065998e-003	2.04634332e+000	
5.03620382e-003	1.90445445e+000	
5.05174766e-003	1.81182475e+000	
5.06729150e-003	1.71932974e+000	
5.08283534e-003	1.62167349e+000	
5.09837918e-003	1.57303960e+000	
5.11392302e-003	1.52443693e+000	
5.12946685e-003	1.47586857e+000	
5.14501069e-003	1.42733802e+000	
5.16055453e-003	1.37884928e+000	
5.17609837e-003	1.33040691e+000	
5.19164221e-003	1.29849857e+000	
5.20718605e-003	1.27297687e+000	
5.22272989e-003	1.24746652e+000	
5.23827373e-003	1.22196822e+000	
5.25381757e-003	1.19648275e+000	
5.26936141e-003	1.17101094e+000	
5.28490524e-003	1.14555370e+000	
5.30044908e-003	1.12011203e+000	
5.31599292e-003	1.09468701e+000	
5.33153676e-003	1.06962535e+000	
5.34708060e-003	1.05008369e+000	
5.36262444e-003	1.03059998e+000	
5.37816828e-003	1.01304537e+000	
5.39371212e-003	9.98578289e-001	
5.40925596e-003	9.84116279e-001	
5.42479979e-003	9.69659566e-001	
5.44034363e-003	9.55208389e-001	
5.45588747e-003	9.40763004e-001	
5.47143131e-003	9.26323681e-001	
5.48697515e-003	9.11890710e-001	
5.50251899e-003	8.97464395e-001	
5.51806283e-003	8.83045064e-001	
5.53360667e-003	8.69432720e-001	
5.54915051e-003	8.60255957e-001	
5.56469435e-003	8.51083858e-001	
5.58023818e-003	8.42057434e-001	
5.59578202e-003	8.33173793e-001	
5.61132586e-003	8.24290174e-001	
5.62686970e-003	8.15406578e-001	
5.64241354e-003	8.06523005e-001	
5.65795738e-003	7.97639457e-001	
5.67350122e-003	7.88755934e-001	
5.68904506e-003	7.79872437e-001	
5.70458890e-003	7.70988967e-001	
5.72013273e-003	7.62105525e-001	
5.73567657e-003	7.53222111e-001	
5.75122041e-003	7.45311703e-001	
5.76676425e-003	7.37745726e-001	
5.78230809e-003	7.30630938e-001	
5.79785193e-003	7.23516172e-001	
5.81339577e-003	7.16401427e-001	
5.82893961e-003	7.09286706e-001	
5.84448345e-003	7.02172007e-001	
5.86002729e-003	6.95045703e-001	
5.87557112e-003	6.87884156e-001	
5.89111496e-003	6.80722958e-001	
5.90665880e-003	6.73562120e-001	
5.92220264e-003	6.66401654e-001	
5.93774648e-003	6.59241571e-001	
5.95329032e-003	6.52081885e-001	
5.96883416e-003	6.44922609e-001	
5.98437800e-003	6.37763756e-001	
5.99992184e-003	6.30605341e-001	
6.01546568e-003	6.26415077e-001	
6.03100951e-003	6.22251353e-001	
6.04655335e-003	6.18087641e-001	
6.06209719e-003	6.13411571e-001	
6.07764103e-003	6.08588154e-001	
6.09318487e-003	6.03764981e-001	
6.10872871e-003	5.98942056e-001	
6.12427255e-003	5.94119386e-001	
6.13981639e-003	5.89296978e-001	
6.15536023e-003	5.84474837e-001	
6.17090406e-003	5.79652970e-001	
